09:07:20.768 -> timestamp,accel_x,accel_y,accel_z,sound_level
08:58:52.047 -> 177720,0.022461,-1.044678,0.015137,229
08:58:52.146 -> 177820,0.018555,-1.142822,0.005493,177
08:58:52.246 -> 177920,-0.001465,-1.107544,0.030151,205
08:58:52.343 -> 178020,0.002197,-1.093018,-0.006348,172
08:58:52.443 -> 178120,-0.003662,-1.144165,0.027466,215
08:58:52.542 -> 178220,0.015259,-1.031616,0.003906,160
08:58:52.641 -> 178320,0.020508,-1.140869,0.011963,198
08:58:52.740 -> 178420,0.012207,-1.096313,0.025391,167
08:58:52.838 -> 178520,0.012573,-1.105591,0.004028,201
08:58:52.938 -> 178620,0.001465,-1.136963,0.032227,167
08:58:53.037 -> 178720,-0.008423,-1.007690,-0.009644,181
08:58:53.137 -> 178820,0.026855,-1.144165,0.021973,178
08:58:53.235 -> 178920,0.027466,-1.080078,0.012939,209
08:58:53.333 -> 179020,0.012329,-1.112671,0.005127,170
08:58:53.432 -> 179120,0.008545,-1.129517,0.038330,188
08:58:53.532 -> 179220,-0.031372,-1.056641,-0.019043,172
08:58:53.631 -> 179320,0.004272,-1.152100,0.031128,211
08:58:53.730 -> 179420,0.041382,-1.061401,0.006958,167
08:58:53.829 -> 179520,0.016602,-1.114258,0.005127,200
08:58:53.928 -> 179620,0.019775,-1.118774,0.043945,178
08:58:54.026 -> 179720,-0.019653,-1.066162,-0.022339,215
08:58:54.124 -> 179820,-0.006104,-1.143433,0.038574,166
08:58:54.224 -> 179920,0.049683,-1.052368,0.020142,196
08:58:54.323 -> 180020,-0.006104,-1.124390,0.008057,168
08:58:54.421 -> 180120,0.012207,-1.119385,0.040039,217
08:58:54.520 -> 180220,-0.024902,-1.089844,-0.005249,199
08:58:54.651 -> 180320,-0.016113,-1.149292,0.041138,236
08:58:54.749 -> 180420,0.058472,-1.041504,0.003052,187
08:58:54.848 -> 180520,-0.003662,-1.135620,0.011963,239
08:58:54.947 -> 180620,0.024414,-1.108521,0.040894,175
08:58:55.045 -> 180720,-0.011719,-1.099609,-0.017212,230
08:58:55.145 -> 180820,-0.012329,-1.144287,0.039429,192
08:58:55.244 -> 180920,0.053955,-1.027954,-0.000366,231
08:58:55.342 -> 181020,0.010010,-1.148804,0.009521,201
08:58:55.442 -> 181120,0.031372,-1.121460,0.036865,238
08:58:55.541 -> 181220,0.009521,-1.096069,-0.017700,219
08:58:55.640 -> 181320,-0.002319,-1.157104,0.046387,251
08:58:55.739 -> 181420,0.033813,-1.025879,-0.011719,215
08:58:55.838 -> 181520,-0.000732,-1.157593,0.026123,248
08:58:55.937 -> 181620,0.025024,-1.105469,0.021606,242
08:58:56.036 -> 181720,0.019653,-1.115234,-0.009766,250
08:58:56.135 -> 181820,0.006958,-1.155884,0.045532,243
08:58:56.235 -> 181920,0.039795,-1.012451,-0.014526,251
08:58:56.333 -> 182020,-0.003784,-1.164062,0.030151,220
08:58:56.432 -> 182120,0.025635,-1.090698,0.021606,248
08:58:56.531 -> 182220,0.017700,-1.126221,0.001709,250
08:58:56.630 -> 182320,0.009644,-1.147827,0.039429,278
08:58:56.730 -> 182420,0.042725,-0.998047,-0.020264,229
08:58:56.828 -> 182520,-0.003540,-1.169067,0.034424,245
08:58:56.927 -> 182620,0.022827,-1.071533,0.019531,262
08:58:57.026 -> 182720,0.012695,-1.135376,0.005493,274
08:58:57.125 -> 182820,0.016968,-1.134888,0.034058,228
08:58:57.221 -> 182920,0.045654,-0.975708,-0.017578,248
08:58:57.320 -> 183020,-0.003418,-1.149902,0.024780,256
08:58:57.451 -> 183120,0.031372,-0.982300,0.000122,225
08:58:57.550 -> 183220,0.022339,-1.015259,0.007446,66
08:58:57.648 -> 183320,0.024780,-1.011841,0.005127,73
08:58:57.747 -> 183420,0.021851,-1.011353,0.000610,30
08:58:57.846 -> 183520,0.023071,-1.014404,0.005981,29
08:58:57.945 -> 183620,0.024536,-1.013794,0.003662,31
08:58:58.043 -> 183720,0.022705,-1.013672,0.007690,18
08:58:58.143 -> 183820,0.023071,-1.015015,0.007324,27
08:58:58.243 -> 183920,0.022461,-1.012939,0.005249,18
08:58:58.341 -> 184020,0.023315,-1.013062,0.004639,25
08:58:58.440 -> 184120,0.023682,-1.015503,0.006226,23
08:58:58.538 -> 184220,0.025269,-1.012451,0.002930,26
08:58:58.637 -> 184320,0.024658,-1.014160,0.005615,27
08:58:58.737 -> 184420,0.024536,-1.015625,0.006836,26
08:58:58.834 -> 184520,0.024658,-1.015625,0.002930,27
08:58:58.933 -> 184620,0.025635,-1.015137,0.003296,34
08:58:59.032 -> 184720,0.023315,-1.013672,0.003662,30
08:58:59.132 -> 184820,0.022827,-1.014526,0.003784,24
08:58:59.232 -> 184920,0.022705,-1.013550,0.002441,30
08:58:59.331 -> 185020,0.023193,-1.011963,-0.005981,20
new -> new,new,new,new
11:17:26.411 -> 2421,0.023682,-1.016113,-0.013672,1269
11:17:26.511 -> 2521,0.025024,-1.013672,-0.013184,1056
11:17:26.610 -> 2621,0.023804,-1.014893,-0.014038,722
11:17:26.709 -> 2721,0.023804,-1.014282,-0.012207,409
11:17:26.811 -> 2821,0.023804,-1.015381,-0.012329,221
11:17:26.907 -> 2921,0.024902,-1.015137,-0.010010,91
11:17:27.006 -> 3021,0.025391,-1.014282,-0.008179,4
11:17:27.104 -> 3121,0.027832,-0.952148,-0.011841,200
11:17:27.204 -> 3221,0.060913,-0.906372,-0.036377,243
11:17:27.302 -> 3321,0.053467,-0.966187,0.000732,249
11:17:27.402 -> 3421,0.059692,-0.908813,-0.057739,350
11:17:27.500 -> 3521,-0.005981,-0.968628,-0.012329,318
11:17:27.600 -> 3621,0.054932,-0.911987,-0.044800,271
11:17:27.699 -> 3721,0.051270,-0.928833,-0.021729,237
11:17:27.799 -> 3821,0.046265,-0.952515,-0.002930,333
11:17:27.898 -> 3921,0.068604,-0.907593,-0.046387,301
11:17:27.998 -> 4021,-0.008179,-0.972656,-0.011597,281
11:17:28.097 -> 4121,0.058838,-0.908081,-0.047485,241
11:17:28.197 -> 4221,0.037476,-0.940186,-0.018799,325
11:17:28.296 -> 4321,0.048340,-0.938354,-0.008057,282
11:17:28.395 -> 4421,0.068848,-0.910278,-0.042480,286
11:17:28.495 -> 4521,-0.013428,-0.974121,-0.008911,240
11:17:28.593 -> 4621,0.057983,-0.908936,-0.051636,321
11:17:28.693 -> 4721,0.025757,-0.953613,-0.011841,271
11:17:28.792 -> 4821,0.048706,-0.925415,-0.018066,289
11:17:28.891 -> 4921,0.076172,-0.910645,-0.028687,241
11:17:28.990 -> 5021,-0.036499,-0.986694,-0.009521,319
11:17:29.087 -> 5121,0.053955,-0.912109,-0.036621,262
11:17:29.186 -> 5221,0.006104,-0.978149,-0.006226,295
11:17:29.283 -> 5321,0.036987,-0.925781,-0.020630,229
11:17:29.381 -> 5421,0.057007,-0.936401,-0.016724,304
11:17:29.513 -> 5521,-0.028931,-0.988770,-0.012573,259
11:17:29.610 -> 5621,0.057251,-0.914795,-0.034302,289
11:17:29.709 -> 5721,0.002197,-0.970215,-0.005005,221
11:17:29.809 -> 5821,0.041016,-0.915527,-0.022705,313
11:17:29.908 -> 5921,0.062988,-0.944214,-0.007690,271
11:17:30.006 -> 6021,-0.013062,-0.979126,-0.017822,293
11:17:30.106 -> 6121,0.053589,-0.939819,-0.026367,233
11:17:30.205 -> 6221,0.025879,-1.013184,0.001343,44
11:17:30.304 -> 6321,0.023315,-1.015625,0.000122,17
11:17:30.403 -> 6421,0.023804,-1.013428,0.001221,28
11:17:30.502 -> 6521,0.024536,-1.013428,0.000732,28
11:17:30.601 -> 6621,0.021240,-1.014771,0.000366,32
11:17:30.701 -> 6721,0.008545,-1.011597,0.010742,30
11:17:30.799 -> 6821,0.027832,-1.014160,0.003906,31
11:17:30.899 -> 6921,0.015259,-1.001953,0.015259,26
11:17:30.998 -> 7021,0.027954,-1.016235,-0.001343,23
11:17:31.097 -> 7121,0.023071,-1.013428,0.005005,13
11:17:31.197 -> 7221,0.024414,-1.014526,0.000488,16
11:17:31.295 -> 7321,0.022583,-1.014893,0.000610,18
11:17:31.393 -> 7421,0.024170,-1.014404,0.001465,17
11:17:31.494 -> 7521,0.025269,-1.014160,0.001831,14
11:17:31.592 -> 7621,0.021973,-1.013184,0.006714,8
11:17:31.691 -> 7721,0.023682,-1.015015,-0.000244,12
11:17:31.790 -> 7821,-0.045166,-1.018066,0.038086,11
11:17:31.890 -> 7921,0.002930,-1.011108,0.001709,68
11:17:31.989 -> 8021,0.008911,-1.020996,-0.005737,34
11:17:32.089 -> 8121,0.028687,-1.016235,-0.000977,9
11:17:32.188 -> 8221,0.025269,-1.014282,0.003418,4
11:17:32.286 -> 8321,0.022461,-1.013916,0.001099,6
11:17:32.385 -> 8421,0.023926,-1.014648,0.000366,10
11:17:32.484 -> 8521,0.030151,-1.018311,-0.001953,18
11:17:32.581 -> 8621,0.014526,-1.012085,0.001709,9
11:17:32.713 -> 8721,0.019897,-1.017700,-0.005371,28
11:17:32.811 -> 8821,0.024292,-1.009521,0.001709,8
11:17:32.910 -> 8921,0.004028,-1.021240,-0.003418,67
11:17:33.009 -> 9021,-0.012939,-1.016724,-0.046997,11
11:17:33.109 -> 9121,0.038330,-1.018555,0.009033,122
11:17:33.208 -> 9221,0.023438,-0.991455,-0.005005,111
11:17:33.307 -> 9321,0.010498,-1.009033,0.023438,103
11:17:33.406 -> 9421,0.010376,-1.029907,-0.018555,121
11:17:33.507 -> 9521,0.019043,-1.025513,-0.019287,97
11:17:33.605 -> 9621,0.051880,-1.044922,-0.013672,124
11:17:33.704 -> 9721,0.020752,-1.015015,0.011475,109
11:17:33.803 -> 9821,0.029053,-1.013306,-0.018555,118
11:17:33.903 -> 9921,0.010864,-1.027100,-0.000488,114
11:17:34.003 -> 10021,0.024902,-1.046265,-0.028687,126
11:17:34.100 -> 10121,0.045898,-1.021851,-0.019531,116
11:17:34.198 -> 10221,0.019043,-1.005493,-0.007690,129
11:17:34.298 -> 10321,0.032959,-1.033203,0.011963,114
11:17:34.396 -> 10421,0.007935,-1.013428,0.000854,120
11:17:34.495 -> 10521,0.033447,-1.017456,-0.010498,104
11:17:34.595 -> 10621,-0.002075,-0.989502,-0.010132,153
11:17:34.693 -> 10721,0.014648,-1.000488,-0.035034,167
11:17:34.792 -> 10821,0.015381,-1.004028,0.030518,102
11:17:34.893 -> 10921,0.040894,-1.026367,0.012695,127
11:17:34.992 -> 11021,0.020874,-1.020264,0.008301,147
11:17:35.090 -> 11121,0.039062,-1.007812,0.035889,158
11:17:35.188 -> 11221,0.012085,-1.008301,-0.001099,158
11:17:35.286 -> 11321,0.021240,-1.012573,0.000488,141
11:17:35.385 -> 11421,0.033203,-1.025635,0.000244,179
11:17:35.481 -> 11521,0.009888,-1.004761,0.019775,186
11:17:35.581 -> 11621,0.043701,-1.022461,0.002197,173
11:17:35.713 -> 11721,0.016968,-1.014160,0.026489,185
11:17:35.810 -> 11821,0.034302,-1.003174,0.020752,132
11:17:35.909 -> 11921,0.039429,-1.028320,-0.002808,175
11:17:36.008 -> 12021,0.036987,-1.024780,0.004639,129
11:17:36.107 -> 12121,0.031738,-1.020630,-0.008057,107
11:17:36.206 -> 12221,0.004883,-1.020508,0.016724,135
11:17:36.305 -> 12321,0.012939,-0.992310,0.018433,114
11:17:36.404 -> 12421,0.029541,-1.017822,0.006836,123
11:17:36.503 -> 12521,0.036987,-0.994507,0.002808,136
11:17:36.600 -> 12621,0.039307,-1.001831,0.008179,118
11:17:36.702 -> 12721,0.022949,-1.004272,0.004517,156
11:17:36.798 -> 12821,0.054565,-0.999390,0.045044,138
11:17:36.897 -> 12921,0.035278,-0.998169,-0.002197,173
11:17:36.997 -> 13021,0.018799,-1.013184,0.026001,147
11:17:37.094 -> 13121,0.028687,-1.023071,0.015381,109
11:17:37.193 -> 13221,0.019409,-1.014282,-0.016235,150
11:17:37.292 -> 13321,0.023193,-1.017334,0.000488,151
11:17:37.391 -> 13421,0.015991,-1.002319,-0.023682,121
11:17:37.491 -> 13521,-0.014160,-1.029785,-0.036621,112
11:17:37.589 -> 13621,0.026489,-1.039062,0.002686,103
11:17:37.688 -> 13721,0.025391,-1.022461,-0.035767,117
11:17:37.787 -> 13821,0.021851,-1.004028,0.006348,142
11:17:37.884 -> 13921,0.034424,-1.024658,-0.017334,129
11:17:37.980 -> 14021,0.043945,-1.030884,-0.001221,131
11:17:38.113 -> 14121,0.006714,-0.991455,-0.001831,123
11:17:38.211 -> 14221,0.006958,-1.005005,-0.015381,152
11:17:38.310 -> 14321,0.027832,-1.026001,-0.007202,113
11:17:38.409 -> 14421,-0.001099,-1.012329,0.018677,145
11:17:38.507 -> 14521,0.011963,-1.031982,0.039307,177
11:17:38.606 -> 14621,0.000000,-1.028198,0.034180,116
11:17:38.705 -> 14721,0.044556,-1.023438,-0.001709,141
11:17:38.804 -> 14821,0.001343,-1.007812,-0.003418,139
11:17:38.902 -> 14921,0.008545,-1.001953,0.007568,104
11:17:39.001 -> 15021,0.038330,-1.028564,0.035156,113
11:17:39.100 -> 15121,0.021362,-1.013794,0.040894,162
11:17:39.200 -> 15221,-0.010376,-1.002686,-0.006836,118
11:17:39.299 -> 15321,0.036011,-1.027344,0.010254,123
11:17:39.397 -> 15421,0.022705,-1.018555,-0.011353,122
11:17:39.497 -> 15521,0.028564,-1.016113,0.016724,93
11:17:39.594 -> 15621,-0.003174,-0.998413,-0.004395,123
11:17:39.692 -> 15721,-0.005615,-0.989502,-0.013306,126
11:17:39.792 -> 15821,0.006104,-1.009277,0.025757,152
11:17:39.890 -> 15921,0.035034,-1.037964,-0.031738,132
11:17:39.989 -> 16021,0.031738,-1.009033,0.002319,101
11:17:40.088 -> 16121,0.014160,-1.012695,0.022217,106
11:17:40.186 -> 16221,0.019165,-1.007690,-0.051025,113
11:17:40.284 -> 16321,0.022705,-1.035645,0.011963,128
11:17:40.382 -> 16421,0.022339,-1.024170,0.009766,143
11:17:40.512 -> 16521,0.039673,-1.027710,0.017212,137
11:17:40.612 -> 16621,0.036621,-1.025757,-0.006836,158
11:17:40.711 -> 16721,0.034790,-1.013062,-0.003540,118
11:17:40.811 -> 16821,0.021484,-1.027588,0.007080,140
11:17:40.910 -> 16921,0.033325,-0.997314,-0.014282,121
11:17:41.008 -> 17021,0.025146,-1.014404,0.003174,99
11:17:41.108 -> 17121,0.000610,-0.997070,0.003052,119
11:17:41.207 -> 17221,0.005737,-1.035278,-0.004517,121
11:17:41.306 -> 17321,0.026001,-1.010376,0.041016,141
11:17:41.404 -> 17421,0.013428,-1.008423,0.016479,123
11:17:41.503 -> 17521,0.041748,-1.032104,0.001953,113
11:17:41.603 -> 17621,0.026733,-1.019531,0.013794,130
11:17:41.701 -> 17721,0.031860,-1.007324,-0.002075,149
11:17:41.802 -> 17821,0.005859,-0.995239,0.009766,149
11:17:41.901 -> 17921,0.015625,-1.025024,0.028564,115
11:17:42.000 -> 18021,0.033936,-1.015869,0.005005,148
11:17:42.099 -> 18121,0.022705,-1.009277,-0.010498,111
11:17:42.200 -> 18221,0.046753,-1.013306,0.022461,117
11:17:42.296 -> 18321,0.038574,-1.000977,-0.033447,157
11:17:42.395 -> 18421,0.017334,-1.010742,0.012207,102
11:17:42.494 -> 18521,0.030884,-1.031860,0.004639,151
11:17:42.594 -> 18621,0.005981,-1.006714,0.019043,118
11:17:42.691 -> 18721,0.049072,-1.035156,0.023438,179
11:17:42.791 -> 18821,0.040894,-1.007080,-0.001465,145
11:17:42.890 -> 18921,0.019653,-1.007690,0.008789,145
11:17:42.989 -> 19021,0.027954,-1.017334,-0.012817,139
11:17:43.088 -> 19121,0.009155,-1.004883,0.008301,94
11:17:43.186 -> 19221,0.051025,-1.032227,-0.009033,114
11:17:43.284 -> 19321,0.021118,-1.044312,-0.007202,117
11:17:43.383 -> 19421,0.011963,-1.000977,0.032593,101
11:17:43.482 -> 19521,0.001831,-1.012085,0.008545,146
11:17:43.613 -> 19621,0.021362,-1.010254,0.019165,104
11:17:43.710 -> 19721,0.048828,-1.037231,0.011841,99
11:17:43.810 -> 19821,0.030762,-1.015625,0.007690,122
11:17:43.909 -> 19921,0.038574,-1.008057,-0.013184,150
11:17:44.009 -> 20021,0.054321,-1.025024,0.000732,141
11:17:44.108 -> 20121,0.013550,-0.990112,0.009766,126
11:17:44.207 -> 20221,0.021240,-1.022583,0.027588,116
11:17:44.305 -> 20321,0.022705,-1.014526,0.029541,134
11:17:44.405 -> 20421,0.041626,-1.032715,-0.010254,114
11:17:44.503 -> 20521,0.043579,-1.032104,-0.012695,145
11:17:44.603 -> 20621,0.022461,-0.996582,-0.000122,119
11:17:44.701 -> 20721,0.015503,-1.006592,-0.001221,124
11:17:44.801 -> 20821,0.023560,-0.990967,0.064453,124
11:17:44.899 -> 20921,0.026978,-1.043945,0.028564,131
11:17:44.999 -> 21021,0.029785,-1.017456,-0.027344,144
11:17:45.097 -> 21121,0.011230,-1.012207,-0.036743,140
11:17:45.196 -> 21221,0.040527,-1.019287,0.022095,131
11:17:45.294 -> 21321,0.022217,-1.027100,-0.007812,114
11:17:45.392 -> 21421,0.032959,-1.014771,0.038452,122
11:17:45.490 -> 21521,0.020020,-1.027710,0.084106,122
11:17:45.588 -> 21621,0.015259,-1.011719,0.004395,133
11:17:45.687 -> 21721,0.015625,-1.017090,0.028931,114
11:17:45.787 -> 21821,0.044312,-1.032837,-0.000610,129
11:17:45.887 -> 21921,0.002075,-0.982422,-0.043701,120
11:17:45.986 -> 22021,0.020996,-1.000000,0.032715,115
11:17:46.085 -> 22121,-0.001709,-1.021484,0.008911,147
11:17:46.184 -> 22221,0.001343,-1.003174,0.007324,135
11:17:46.280 -> 22321,0.033325,-1.014160,0.000000,161
11:17:46.411 -> 22421,0.050171,-1.088135,-0.001099,113
11:17:46.509 -> 22521,0.012695,-0.994751,-0.013306,113
11:17:46.609 -> 22621,0.026245,-1.001831,0.003784,105
11:17:46.707 -> 22721,0.022339,-1.029175,-0.001221,110
11:17:46.807 -> 22821,0.038086,-1.030884,0.022583,122
11:17:46.905 -> 22921,0.034058,-1.025269,0.004272,109
11:17:47.003 -> 23021,0.010864,-1.010864,0.022949,126
11:17:47.103 -> 23121,0.011108,-1.011230,0.012451,106
11:17:47.202 -> 23221,0.001099,-1.012451,0.067261,136
11:17:47.302 -> 23321,0.024658,-1.007812,0.016357,131
11:17:47.402 -> 23421,0.029419,-1.006714,0.015015,145
11:17:47.501 -> 23521,0.006714,-1.014160,-0.013184,134
11:17:47.600 -> 23621,0.036499,-1.025757,-0.023315,113
11:17:47.700 -> 23721,0.016479,-1.015381,-0.026611,132
11:17:47.798 -> 23821,0.012207,-0.996094,0.014893,116
11:17:47.898 -> 23921,0.040771,-1.006714,-0.050049,129
11:17:47.997 -> 24021,0.030884,-1.015747,-0.008301,46
11:17:48.097 -> 24121,0.023926,-1.013428,0.002930,9
11:17:48.194 -> 24221,0.023560,-1.015015,0.001099,45
11:17:48.294 -> 24321,0.024048,-1.013428,0.002441,27
11:17:48.393 -> 24421,0.024048,-1.014160,0.002441,25
11:17:48.535 -> 24521,0.023193,-1.014771,0.001587,5
11:17:48.592 -> 24621,0.024048,-1.013672,0.002319,14
11:17:48.692 -> 24721,0.022095,-1.014526,0.000366,10
11:17:48.791 -> 24821,0.025024,-1.014282,0.005615,10
11:17:48.890 -> 24921,0.016602,-1.009521,0.029541,23
11:17:48.990 -> 25021,0.026367,-1.006714,0.030151,33
11:17:49.088 -> 25121,0.031372,-1.019653,-0.003418,17
11:17:49.189 -> 25221,0.019653,-1.015259,-0.000610,4
11:17:49.285 -> 25321,0.025635,-1.014038,0.002441,8
11:17:49.384 -> 25421,0.023560,-1.013916,0.001831,3
11:17:49.484 -> 25521,0.022827,-1.014038,0.001587,3
11:17:49.583 -> 25621,0.023682,-1.014526,0.002441,5
11:17:49.682 -> 25721,0.023926,-1.013672,0.002441,4
11:17:49.780 -> 25821,0.023804,-1.013672,0.001831,4
11:17:49.912 -> 25921,0.025879,-1.014526,0.003052,6
11:17:50.010 -> 26021,0.024170,-1.011841,0.003418,6
11:17:50.111 -> 26121,0.023193,-1.013672,0.002930,3
11:17:50.209 -> 26221,0.024780,-1.013306,0.004761,5
11:17:50.309 -> 26321,0.018799,-1.020630,-0.003906,3
11:17:50.408 -> 26421,0.021606,-1.014282,0.002075,4
11:17:50.508 -> 26521,0.023682,-1.015259,0.000244,9
11:17:50.607 -> 26621,0.023438,-1.012939,0.003540,3
11:17:50.706 -> 26721,0.023438,-1.013550,0.002686,2
11:17:50.806 -> 26821,0.023315,-1.013550,0.001587,3
11:17:50.904 -> 26921,0.023438,-1.014282,0.002197,2
11:17:51.003 -> 27021,0.023926,-1.014526,0.001587,3
11:17:51.102 -> 27121,0.023560,-1.013916,0.002075,5
11:17:51.201 -> 27221,0.022827,-1.015381,0.003662,44
11:17:51.299 -> 27321,0.023315,-1.014038,0.001831,6
11:17:51.397 -> 27421,0.024902,-1.014160,0.001831,3
11:17:51.496 -> 27521,0.023560,-1.014526,0.001953,3
11:17:51.594 -> 27621,0.023682,-1.014038,0.002075,3
11:17:51.694 -> 27721,0.023926,-1.013916,0.002563,6
11:17:51.793 -> 27821,0.023560,-1.014282,0.002563,3
11:17:51.890 -> 27921,0.024292,-1.014526,0.002686,6
11:17:51.990 -> 28021,0.023193,-1.014282,0.002075,14
11:17:52.088 -> 28121,0.022705,-1.013794,0.001953,15
11:17:52.188 -> 28221,0.023682,-1.014160,0.002075,4
11:17:52.287 -> 28321,0.023071,-1.013916,0.002319,6
11:17:52.386 -> 28421,0.024292,-1.013916,0.002075,5
11:17:52.484 -> 28521,0.024292,-1.014282,0.001587,7
11:17:52.584 -> 28621,0.023560,-1.014404,0.001953,7
11:17:52.681 -> 28721,0.024780,-1.015137,0.002075,13
11:17:52.780 -> 28821,0.023682,-1.014771,0.001953,8
11:17:52.912 -> 28921,0.023438,-1.013794,0.002441,21
11:17:53.011 -> 29021,0.023438,-1.014160,0.001831,4
11:17:53.110 -> 29121,0.024170,-1.014404,0.002563,5
11:17:53.208 -> 29221,0.024292,-1.013550,0.002441,10
11:17:53.308 -> 29321,0.023804,-1.013794,0.001587,8
11:17:53.407 -> 29421,0.023682,-1.014160,0.002075,23
11:17:53.507 -> 29521,0.023682,-1.014282,0.001709,4
11:17:53.606 -> 29621,0.023804,-1.013550,0.002563,38
11:17:53.705 -> 29721,0.023804,-1.014160,0.001587,10
11:17:53.803 -> 29821,0.023071,-1.014160,0.002441,2
11:17:53.903 -> 29921,0.024170,-1.014526,0.002075,13
11:17:54.000 -> 30021,0.023438,-1.014526,0.001343,4
11:17:54.099 -> 30121,0.024292,-1.014282,0.002563,8
11:17:54.198 -> 30221,0.023193,-1.014282,0.001709,8
11:17:54.297 -> 30321,0.023071,-1.014282,0.001465,10
11:17:54.396 -> 30421,0.023438,-1.014648,0.002441,4
11:17:54.495 -> 30521,0.024414,-1.013306,0.002197,14
11:17:54.593 -> 30621,0.023193,-1.014404,0.002563,18
11:17:54.694 -> 30721,0.024048,-1.014282,0.002686,4
11:17:54.792 -> 30821,0.024170,-1.013916,0.001465,12
11:17:54.891 -> 30921,0.023804,-1.014526,0.001953,5
11:17:54.990 -> 31021,0.023193,-1.014648,0.002563,15
11:17:55.089 -> 31121,0.023071,-1.014526,0.001465,8
11:17:55.189 -> 31221,0.024048,-1.014160,0.001831,25
11:17:55.288 -> 31321,0.023071,-1.014404,0.001587,8
11:17:55.387 -> 31421,0.023560,-1.014526,0.002441,4
11:17:55.486 -> 31521,0.023560,-1.014282,0.001831,3
11:17:55.585 -> 31621,0.023438,-1.013916,0.002197,18
11:17:55.684 -> 31721,0.024048,-1.013916,0.001587,5
11:17:55.783 -> 31821,0.023926,-1.014526,0.002563,2
11:17:55.880 -> 31921,0.021118,-1.014160,0.001465,4
11:17:55.980 -> 32021,0.022339,-1.014648,0.003296,3
11:17:56.112 -> 32121,0.023926,-1.014404,0.003052,3
11:17:56.210 -> 32221,0.024170,-1.014282,0.001709,5
11:17:56.309 -> 32321,0.023682,-1.014160,0.001465,3
11:17:56.407 -> 32421,0.024048,-1.015015,0.003052,16
11:17:56.506 -> 32521,0.022827,-1.013184,0.002319,6
11:17:56.605 -> 32621,0.023926,-1.013794,0.002197,3
11:17:56.703 -> 32721,0.024292,-1.014038,0.001953,8
11:17:56.802 -> 32821,0.023193,-1.014404,0.002441,4
11:17:56.902 -> 32921,0.023438,-1.013916,0.002563,4
11:17:57.000 -> 33021,0.023315,-1.014160,0.002563,3
11:17:57.099 -> 33121,0.022705,-1.015015,0.002319,3
11:17:57.199 -> 33221,0.023804,-1.014526,0.002930,2
11:17:57.297 -> 33321,0.022217,-1.013672,0.001221,3
11:17:57.396 -> 33421,0.023438,-1.014160,0.002563,7
11:17:57.495 -> 33521,0.023438,-1.013672,0.000854,3
11:17:57.594 -> 33621,0.024780,-1.014404,0.001831,2
11:17:57.695 -> 33721,0.023438,-1.014160,0.001709,3
11:17:57.794 -> 33821,0.024170,-1.014160,0.001953,3
11:17:57.893 -> 33921,0.023193,-1.014771,0.002808,6
11:17:57.992 -> 34021,0.023682,-1.014893,0.001831,4
11:17:58.091 -> 34121,0.023682,-1.013916,0.002319,7
11:17:58.190 -> 34221,0.023560,-1.015015,0.002441,7
11:17:58.289 -> 34321,0.023560,-1.014282,0.002319,4
11:17:58.388 -> 34421,0.024048,-1.014160,0.002930,4
11:17:58.486 -> 34521,0.025024,-1.015625,0.001221,3
11:17:58.583 -> 34621,0.023315,-1.015259,0.001221,9
11:17:58.681 -> 34721,0.022705,-1.014160,0.001953,4
11:17:58.780 -> 34821,0.023071,-1.013550,0.001709,6
